BuildingType,GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),buildingAge,SteamRatio,ElectricityRatio,NaturalGasRatio
NonResidential,2.49,Non-Refrigerated Warehouse,47.65532,"Non-Refrigerated Warehouse, Office, Other",-122.37133,MAGNOLIA / QUEEN ANNE,2.0,27184.0,Mixed Use Property,37600.0,0.0,37600.0,93.55,1.0,28899.0,65.0,31.79999924,919266.125,55.0,0.0,0.5137239229825857,1.8487595199921023
School,1.18,K-12 School,47.70597,K-12 School,-122.36113,NORTHWEST,1.0,27205.0,K-12 School,42128.0,0.0,42128.0,49.55,1.0,18171.0,65.0,30.79999924,558893.375,62.0,0.0,1.5987611232643435,1.4596165145095878
School,1.37,K-12 School,47.68644,K-12 School,-122.38905,BALLARD,2.0,27231.0,K-12 School,44753.0,0.0,44753.0,61.25,1.0,41299.0,45.0,40.90000153,1687738.0,84.0,0.0,0.33113433483159116,0.6398054674362964
NonResidential,0.58,Other,47.61314,Other,-122.32262,EAST,3.0,27244.0,Other,33708.0,0.0,33708.0,19.61,1.0,41447.0,18.0,335.5,13906080.0,104.0,0.011972346362166765,0.040779716498107306,0.0037933047990519257
NonResidential,0.88,Other,47.73368,Other,-122.31366,North,2.0,27303.0,Other,47237.0,0.0,47237.0,41.7,1.0,25666.0,69.0,27.5,705621.6875,68.0,0.0,8.476822787564902,0.0
School,0.19,K-12 School,47.67363,K-12 School,-122.39152,BALLARD,2.0,27365.0,K-12 School,57298.0,0.0,57298.0,11.06,1.0,42844.0,89.0,9.5,405062.0,27.0,0.0,3.9164103273079185,0.0
NonResidential,4.76,Supermarket/Grocery Store,47.68217,"Parking, Supermarket/Grocery Store",-122.31675,NORTHEAST,1.0,27378.0,Supermarket / Grocery Store,38000.0,38585.0,76585.0,364.27,1.0,97855.0,92.0,30.60000038,2990238.75,19.0,0.0,2.712836224197817,1.9376546437972553
NonResidential,1.45,Worship Facility,47.66295,Worship Facility,-122.31494,NORTHEAST,3.0,27381.0,Worship Facility,26373.0,0.0,26373.0,38.18,1.0,41149.0,79.0,43.59999847,1795462.75,78.0,0.0,0.15732880005447064,0.37971158131796384
NonResidential,0.33,Office,47.60207,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",-122.28481,CENTRAL,2.0,27389.0,Small- and Mid-Sized Office,75868.0,0.0,75868.0,25.14,1.0,75070.0,18.0,50.59999847,3796986.5,60.0,0.0,0.9496346642264859,0.0
NonResidential,2.4,Other - Entertainment/Public Assembly,47.62164,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",-122.31238,EAST,2.0,27406.0,Mixed Use Property,21656.0,0.0,21656.0,51.89,1.0,20806.0,82.0,27.70000076,576644.125,69.0,0.0,1.259421484611501,1.5290782681606268
NonResidential,0.13,Distribution Center,47.63319,Distribution Center,-122.36294,MAGNOLIA / QUEEN ANNE,3.0,27455.0,Distribution Center,23040.0,0.0,23040.0,2.94,1.0,77501.0,83.0,36.09999847,2799874.0,95.0,0.0,0.15051748757265507,0.0
NonResidential,1.03,Other,47.63286,Other,-122.36141,MAGNOLIA / QUEEN ANNE,2.0,27456.0,Other,36771.0,0.0,36771.0,37.97,1.0,35114.0,97.0,19.60000038,689082.3125,60.0,0.0,7.904826319279527,0.0
NonResidential,0.11,Non-Refrigerated Warehouse,47.53104,"Non-Refrigerated Warehouse, Other - Services",-122.32784,GREATER DUWAMISH,1.0,27482.0,Warehouse,24024.0,0.0,24024.0,2.62,1.0,40428.0,47.0,38.59999847,1559199.25,39.0,0.0,0.2410038357830149,0.0
NonResidential,0.69,Non-Refrigerated Warehouse,47.53326,"Non-Refrigerated Warehouse, Office, Other",-122.32579,GREATER DUWAMISH,1.0,27488.0,Warehouse,42420.0,0.0,42420.0,29.39,1.0,34629.0,68.0,23.70000076,819003.3125,63.0,0.0,0.5791429567630717,0.5996373793665212
NonResidential,0.19,Distribution Center,47.53379,"Distribution Center, Office",-122.33063,GREATER DUWAMISH,1.0,27494.0,Distribution Center,36982.0,0.0,36982.0,6.88,1.0,37817.0,70.0,35.79999924,1353079.5,37.0,0.0,0.20867510002183906,0.06828867039963284
NonResidential,0.13,Non-Refrigerated Warehouse,47.53651,"Non-Refrigerated Warehouse, Office, Parking",-122.32954,GREATER DUWAMISH,2.0,27504.0,Warehouse,23400.0,0.0,23400.0,3.06,1.0,32366.0,89.0,24.79999924,804194.125,52.0,0.0,0.5462201057487208,0.0
NonResidential,2.19,Other,47.62518,"Office, Other, Parking",-122.35317,MAGNOLIA / QUEEN ANNE,2.0,27532.0,Other,30720.0,0.0,30720.0,67.15,1.0,22344.0,81.0,25.20000076,564168.5,68.0,0.0,0.8544379914865861,2.128826760090292
NonResidential,0.04,Non-Refrigerated Warehouse,47.56626,Non-Refrigerated Warehouse,-122.3244,GREATER DUWAMISH,1.0,27553.0,Warehouse,23232.0,0.0,23232.0,0.89,1.0,39650.0,100.0,43.5,1725558.0,44.0,0.0,0.07381612208920245,0.0
NonResidential,0.5,Non-Refrigerated Warehouse,47.56501,Non-Refrigerated Warehouse,-122.3248,GREATER DUWAMISH,1.0,27554.0,Warehouse,35046.0,0.0,35046.0,17.65,1.0,34074.0,17.333333333333332,250.1000061,8521989.0,42.0,0.0,0.0987285949324741,0.026039108945106595
NonResidential,0.55,Refrigerated Warehouse,47.56477,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",-122.32628,GREATER DUWAMISH,1.0,27561.0,Refrigerated Warehouse,25577.0,0.0,25577.0,14.19,0.0,198400.0,23.0,88.0,17457560.0,55.0,0.0,0.04145292927533974,0.009859167031360626
NonResidential,0.07,Non-Refrigerated Warehouse,47.56448,Non-Refrigerated Warehouse,-122.32484,GREATER DUWAMISH,1.0,27562.0,Warehouse,43380.0,0.0,43380.0,2.82,1.0,28196.0,95.0,26.39999962,744234.5,42.0,0.0,0.5442666256401713,0.0
NonResidential,3.81,Office,47.65576,Office,-122.34208,LAKE UNION,3.0,27567.0,Small- and Mid-Sized Office,20410.0,0.0,20410.0,77.84,1.0,30000.0,89.0,19.79999924,594612.875,21.0,0.0,2.428739875503032,2.146065202506757
NonResidential,0.18,Office,47.70349,"Office, Parking",-122.33424,NORTHWEST,3.0,27587.0,Small- and Mid-Sized Office,18396.0,6300.0,24696.0,4.35,1.0,40560.0,48.0,30.60000038,1242478.75,33.0,0.0,0.5023224743280318,0.0
School,1.52,K-12 School,47.71487,K-12 School,-122.32959,NORTHWEST,1.0,27597.0,K-12 School,45174.0,0.0,45174.0,68.89,1.0,34602.0,85.0,21.89999962,756908.8125,60.0,0.0,1.0397170531027475,1.5772758624077983
NonResidential,0.88,Worship Facility,47.71479,Worship Facility,-122.32824,NORTHWEST,1.0,27598.0,Worship Facility,24955.0,0.0,24955.0,21.87,1.0,32452.0,100.0,10.89999962,352136.0,14.0,0.0,0.908756843946657,1.0501539178044845
NonResidential,8.4,Other/Specialty Hospital,47.62342,Other/Specialty Hospital,-122.29688,Central,3.0,27668.0,Other,34074.0,0.0,34074.0,286.33,1.0,22320.0,62.333333333333336,9.399999619,209644.9063,25.0,0.0,17.189966899758634,23.459668478479983
NonResidential,1.08,Hotel,47.60505,"Hotel, Parking",-122.3361,DOWNTOWN,10.0,27673.0,Hotel,370327.0,22225.0,392552.0,423.57,1.0,12000.0,48.666666666666664,38.79999924,932083.5,10.0,0.0,11.710228750964909,7.019377555766194
NonResidential,0.88,Worship Facility,47.71856,"Other - Education, Worship Facility",-122.32084,North,2.0,27703.0,Worship Facility,76475.0,0.0,76475.0,67.33,1.0,40152.0,96.0,40.90000153,1930541.5,55.0,0.0,0.296932751769387,0.6177401521801008
NonResidential,1.91,K-12 School,47.71923,K-12 School,-122.32171,North,2.0,27704.0,K-12 School,32961.0,0.0,32961.0,62.94,1.0,58683.0,82.0,32.59999847,1913034.125,28.0,0.0,0.23348198245026078,0.5888530608412434
NonResidential,0.97,Library,47.6875,"Library, Parking",-122.35496,NORTHWEST,1.0,27721.0,Other,12806.0,14570.0,27376.0,26.67,1.0,21886.0,71.33333333333333,92.69999695,2028125.625,12.0,0.0,0.32962948239461254,0.20432166276682195
Campus,1.05,K-12 School,47.62291,K-12 School,-122.28879,CENTRAL,1.0,27799.0,K-12 School,109794.0,0.0,109794.0,115.34,1.0,31822.0,73.0,65.19999695,2076289.625,66.0,0.0,0.6235965273871654,0.9641039361259631
NonResidential,2.1,Other - Lodging/Residential,47.61796,Other - Lodging/Residential,-122.30847,Central,3.0,27816.0,Other,25200.0,0.0,25200.0,53.02,1.0,25920.0,76.0,29.29999924,759508.6875,105.0,0.0,0.3702235466529802,1.2659210037014883
NonResidential,7.57,Supermarket/Grocery Store,47.70941,Supermarket/Grocery Store,-122.31707,North,1.0,27821.0,Supermarket / Grocery Store,44755.0,0.0,44755.0,338.58,1.0,26112.0,96.0,21.70000076,566000.6875,20.0,0.0,10.46572933712205,9.889615195917937
NonResidential,0.22,"Repair Services (Vehicle, Shoe, Locksmith, etc)",47.61340332,"Repair Services (Vehicle, Shoe, Locksmith, etc)",-122.3203506,EAST,2.0,27825.0,Other,22320.0,0.0,22320.0,4.8,1.0,52225.0,38.0,66.69999695,3481727.5,109.0,0.0,0.03943042641906927,0.020782499491990687
NonResidential,0.38,Office,47.6139,"Office, Other, Retail Store",-122.32034,EAST,3.0,27828.0,Mixed Use Property,24000.0,0.0,24000.0,9.09,1.0,52826.0,63.0,28.79999924,1521693.25,104.0,0.0,0.5756771280939834,0.03685302540443023
NonResidential,5.47,Office,47.61393,Office,-122.31589,EAST,3.0,27830.0,Small- and Mid-Sized Office,23422.0,0.0,23422.0,128.07,1.0,23856.0,73.0,28.79999924,687241.875,96.0,0.0,0.48642553977084124,3.4450461855223824
NonResidential,0.74,Urgent Care/Clinic/Other Outpatient,47.61674,Urgent Care/Clinic/Other Outpatient,-122.31111,EAST,2.0,27833.0,Other,27551.0,11328.0,38879.0,28.79,1.0,51295.0,68.33333333333333,44.20000076,2484007.75,41.0,0.0,1.3112225595914506,0.04612384965385072
NonResidential,1.58,Multifamily Housing,47.61554,"Multifamily Housing, Parking, Supermarket/Grocery Store",-122.31098,EAST,5.0,27838.0,Mixed Use Property,38409.0,14625.0,53034.0,83.65,1.0,23888.0,51.0,29.20000076,698326.625,18.0,0.0,2.9951958369051157,1.8623147871527883
NonResidential,0.04,Non-Refrigerated Warehouse,47.61481,Non-Refrigerated Warehouse,-122.31536,EAST,2.0,27869.0,Warehouse,23040.0,0.0,23040.0,0.87,2.0,45822.0,79.0,34.79999924,1593610.125,96.0,0.0,0.04571067845091659,0.004309084067848778
NonResidential,0.07,Non-Refrigerated Warehouse,47.61469,Non-Refrigerated Warehouse,-122.31596,EAST,2.0,27874.0,Warehouse,61880.0,0.0,61880.0,4.15,1.0,17700.0,98.0,23.10000038,408807.0,58.0,0.0,1.4577465650050023,0.0
NonResidential,0.26,Office,47.61556,"Office, Retail Store",-122.32048,EAST,2.0,27882.0,Small- and Mid-Sized Office,27938.0,0.0,27938.0,7.31,0.0,177686.0,84.66666666666667,35.20000076,6814269.0,91.0,0.0,0.15030988650433377,0.00046109127772912985
NonResidential,0.52,Other - Services,47.66386,"Other - Services, Retail Store",-122.31715,NORTHEAST,2.0,27891.0,Other,21600.0,0.0,21600.0,11.32,0.0,62486.0,62.0,47.5,2971013.5,92.0,0.0,0.5464993679766181,0.0
NonResidential,2.27,Other,47.66506,Other,-122.31656,NORTHEAST,3.0,27892.0,Other,27908.0,0.0,27908.0,63.22,1.0,37843.0,91.0,42.40000153,1605220.875,87.0,0.0,0.6008057925361829,0.6626502412012303
Campus,1.82,K-12 School,47.62291,K-12 School,-122.28879,CENTRAL,2.0,27901.0,K-12 School,30562.0,0.0,30562.0,55.73,1.0,31805.0,10.0,51.59999847,1641667.0,16.0,0.0,0.4016953499095736,0.5864654646770631
NonResidential,0.72,Retail Store,47.59951,Retail Store,-122.32033,DOWNTOWN,3.0,27903.0,Retail Store,54969.0,0.0,54969.0,39.31,1.0,28328.0,64.0,25.10000038,711725.5,16.0,0.0,4.825883012481638,0.40660900866977506
NonResidential,1.39,K-12 School,47.61395,"K-12 School, Office, Social/Meeting Hall, Worship Facility",-122.31253,CENTRAL,2.0,27922.0,K-12 School,36825.0,0.0,36825.0,51.14,1.0,12644.0,1.0,99.69999695,1987334.75,65.0,0.0,0.4587868249171409,0.4243422000244297
NonResidential,2.09,Office,47.61546,Office,-122.31195,EAST,3.0,27928.0,Small- and Mid-Sized Office,25834.0,0.0,25834.0,54.02,1.0,43452.0,61.333333333333336,215.8999939,10005787.0,58.0,0.0,0.1218547826372878,0.08565403201167485
NonResidential,3.98,Worship Facility,47.63193,Worship Facility,-122.32126,EAST,1.0,27947.0,Worship Facility,37700.0,0.0,37700.0,150.23,1.0,84327.0,84.0,29.89999962,2525345.75,87.0,0.0,0.29771250134758775,1.0810008886901923
School,1.71,K-12 School,47.64063,K-12 School,-122.30428,EAST,2.0,27955.0,K-12 School,27273.0,0.0,27273.0,46.7,1.0,59039.0,63.0,29.29999924,1730542.25,91.0,0.0,0.2522533038416138,0.47504416606991245
NonResidential,0.07,Multifamily Housing,47.61608,"Multifamily Housing, Parking, Retail Store",-122.30967,Central,6.0,27969.0,Mixed Use Property,97229.0,0.0,97229.0,7.12,1.0,13600.0,7.0,84.19999695,1835804.0,12.0,0.0,0.5565703092486998,0.0
NonResidential,0.99,Office,47.69898,"Non-Refrigerated Warehouse, Office, Parking",-122.34162,NORTHWEST,3.0,27982.0,Small- and Mid-Sized Office,25111.0,0.0,25111.0,24.97,1.0,110172.0,80.0,45.79999924,5702077.0,34.0,0.0,0.09773263321417792,0.06963673061587909
NonResidential,2.15,Worship Facility,47.64725,Worship Facility,-122.39977,MAGNOLIA / QUEEN ANNE,2.0,28019.0,Worship Facility,31805.0,0.0,31805.0,68.39,1.0,268130.0,88.0,56.0,15026352.0,63.0,0.0,0.027110971445364784,0.08214156037340267
NonResidential,2.11,K-12 School,47.64725,K-12 School,-122.39977,MAGNOLIA / QUEEN ANNE,1.0,28020.0,K-12 School,20811.0,0.0,20811.0,43.97,1.0,61665.0,79.0,55.29999924,3782378.25,63.0,0.0,0.13372433071705614,0.2013423697114375
NonResidential,3.01,Non-Refrigerated Warehouse,47.59393,"Non-Refrigerated Warehouse, Office",-122.32211,GREATER DUWAMISH,2.0,28025.0,Warehouse,22058.0,0.0,22058.0,66.43,1.0,97500.0,97.0,38.29999924,3736960.0,49.0,0.0,0.22684909659188218,0.30495589998287376
NonResidential,5.23,Refrigerated Warehouse,47.56268,"Office, Refrigerated Warehouse",-122.32364,GREATER DUWAMISH,1.0,28029.0,Refrigerated Warehouse,22890.0,0.0,22890.0,119.76,1.0,224347.0,75.0,36.09999847,8102125.5,46.0,0.0,1.1011943717731847,0.13376378828000135
NonResidential,1.2,Other,47.56166,Other,-122.3237,GREATER DUWAMISH,5.0,28030.0,Other,36000.0,0.0,36000.0,43.04,1.0,20680.0,36.666666666666664,56.09999847,1928391.25,109.0,0.0,0.17961915145590918,0.3966612065886526
NonResidential,2.4,Distribution Center,47.5616,"Distribution Center, Parking",-122.32603,GREATER DUWAMISH,1.0,28033.0,Distribution Center,28320.0,0.0,28320.0,67.96,1.0,130697.0,93.0,40.29999924,5965171.0,45.0,0.0,0.5705828047511128,0.13960572127773035
NonResidential,0.76,Worship Facility,47.67816,Worship Facility,-122.28998,NORTHEAST,1.0,28053.0,Worship Facility,29079.0,0.0,29079.0,22.18,1.0,15300.0,25.666666666666668,64.69999695,1295685.75,61.0,0.0,0.3944768243380002,0.27053319062897774
NonResidential,0.18,Office,47.63441,"Office, Parking",-122.28061,EAST,3.0,28066.0,Small- and Mid-Sized Office,19232.0,9616.0,28848.0,5.07,2.0,67750.0,38.666666666666664,52.29999924,3543985.5,34.0,0.0,0.205112859519318,0.0
NonResidential,1.89,Office,47.65564,"Distribution Center, Office",-122.36191,Ballard,2.0,28081.0,Small- and Mid-Sized Office,20535.0,0.0,20535.0,38.71,1.0,22625.0,93.0,41.59999847,941564.8125,28.0,0.0,1.3533428427689889,0.5963944197415513
NonResidential,5.95,Laboratory,47.65223,"Laboratory, Other",-122.36147,MAGNOLIA / QUEEN ANNE,2.0,28086.0,Laboratory,43025.0,0.0,43025.0,255.97,1.0,103000.0,89.0,50.59999847,5214621.5,31.0,0.0,1.009559178935614,0.7917426029866214
NonResidential,0.11,Non-Refrigerated Warehouse,47.54769,Non-Refrigerated Warehouse,-122.3251,GREATER DUWAMISH,1.0,28476.0,Warehouse,30800.0,0.0,30800.0,3.39,1.0,66497.0,84.0,139.6999969,9290214.0,51.0,0.0,0.05230998984522854,0.0
NonResidential,2.23,Multifamily Housing,47.59901628,"Multifamily Housing, Other - Entertainment/Public Assembly",-122.3315077,EAST,3.0,29170.0,Mixed Use Property,22168.0,0.0,22168.0,49.44,1.0,432903.0,56.333333333333336,41.09999847,13730204.0,116.0,0.0,0.07155574673180384,0.058404813213263254
NonResidential,0.21,Non-Refrigerated Warehouse,47.59416,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",-122.3267,GREATER DUWAMISH,1.0,29214.0,Warehouse,37400.0,0.0,37400.0,7.8,1.0,72859.0,55.0,20.60000038,1498457.875,94.0,0.0,0.5971072093034314,0.019655540867306663
NonResidential,0.4,Office,47.59666,Office,-122.32768,DOWNTOWN,11.0,29550.0,Large Office,268130.0,0.0,268130.0,106.86,1.0,28050.0,32.0,78.19999695,2193115.0,16.0,0.0,6.830824192985776,0.02077729622021645
NonResidential,0.39,Office,47.59706,"Bank Branch, Office",-122.32813,DOWNTOWN,11.0,29551.0,Small- and Mid-Sized Office,68452.0,0.0,68452.0,26.37,1.0,31845.0,32.0,124.0,3947209.25,16.0,0.0,0.9582410661405903,0.0
NonResidential,0.38,Office,47.59634,Office,-122.32807,DOWNTOWN,11.0,29552.0,Large Office,273185.0,0.0,273185.0,102.54,1.0,92723.0,84.0,46.5,4307238.5,16.0,0.0,3.414983637428018,0.0
NonResidential,1.6,K-12 School,47.66368,K-12 School,-122.27324,NORTHEAST,3.0,29612.0,K-12 School,97500.0,0.0,97500.0,156.45,1.0,89820.0,80.0,19.70000076,2762846.0,92.0,0.0,0.32962314946254695,1.0229531432443213
NonResidential,0.39,Office,47.62495,Office,-122.36036,MAGNOLIA / QUEEN ANNE,5.0,29788.0,Small- and Mid-Sized Office,54015.0,0.0,54015.0,21.05,1.0,24386.0,76.0,23.60000038,574650.375,34.0,0.0,5.255371146325277,0.0
NonResidential,6.52,Other - Restaurant/Bar,47.60805,"Office, Other, Other - Restaurant/Bar, Strip Mall",-122.33978,DOWNTOWN,13.0,32429.0,Restaurant,42000.0,0.0,42000.0,273.91,1.0,203481.0,87.0,33.29999924,6769410.5,31.0,0.3713054851674307,0.6428745900400042,0.13783504486838255
NonResidential,0.49,Office,47.61706,"Office, Retail Store",-122.35141,DOWNTOWN,24.0,33289.0,Large Office,119701.0,0.0,119701.0,58.44,1.0,79257.0,45.0,44.0,3890340.0,34.0,0.0,2.1546031966357697,0.0
NonResidential,1.18,Library,47.71986,"Library, Other - Services",-122.29809,NORTH,1.0,33408.0,Other,24697.0,0.0,24697.0,29.18,1.0,31930.0,86.0,26.39999962,841915.875,51.0,0.0,1.0203026519722056,0.5186705857043021
NonResidential,1.56,College/University,47.59677,College/University,-122.30172,CENTRAL,1.0,33527.0,University,57468.0,0.0,57468.0,89.8,1.0,136923.0,69.33333333333333,32.0,4415329.0,3.0,0.0,0.48313092863521606,0.3195238678703218
NonResidential,5.26,College/University,47.61808,College/University,-122.32175,EAST,5.0,33548.0,University,84000.0,0.0,84000.0,441.94,1.0,41000.0,47.0,41.29999924,1692199.25,10.0,0.0,2.6276621975810475,4.572508822468749
NonResidential,0.79,Retail Store,47.6087,Retail Store,-122.33884,DOWNTOWN,3.0,34348.0,Retail Store,103000.0,0.0,103000.0,81.18,1.0,24015.0,49.666666666666664,126.4000015,4133811.0,25.0,0.0,1.0264484757527619,0.23500759952499037
NonResidential,4.67,Supermarket/Grocery Store,47.56137,Supermarket/Grocery Store,-122.38524,SOUTHWEST,1.0,34891.0,Supermarket / Grocery Store,37864.0,0.0,37864.0,176.75,1.0,108099.0,94.0,35.70000076,4396566.0,8.0,0.0,1.229960382716875,0.5954858860301426
NonResidential,1.08,Supermarket/Grocery Store,47.62256,Supermarket/Grocery Store,-122.32092,EAST,2.0,34908.0,Supermarket / Grocery Store,66497.0,0.0,66497.0,72.02,1.0,38264.0,51.0,43.09999847,1648774.375,66.0,0.0,5.539271557395474,0.09534536828303145
NonResidential,0.73,Retail Store,47.62473,Retail Store,-122.34727,MAGNOLIA / QUEEN ANNE,4.0,35391.0,Retail Store,34010.0,0.0,34010.0,24.82,0.0,11737.0,64.66666666666667,249.3000031,5170809.5,10.0,0.0,0.688598951479454,0.0
NonResidential,4.21,Supermarket/Grocery Store,47.62473,Supermarket/Grocery Store,-122.34727,MAGNOLIA / QUEEN ANNE,4.0,35392.0,Supermarket / Grocery Store,45980.0,0.0,45980.0,193.36,1.0,181930.0,88.0,292.2000122,53166156.0,10.0,0.0,0.10098971608931065,0.05522347713082736
NonResidential,1.82,Retail Store,47.61378771,Retail Store,-122.3214255,EAST,3.0,36034.0,Retail Store,45743.0,0.0,45743.0,83.45,1.0,45113.0,98.0,26.89999962,1338373.5,20.0,0.0,3.218416981507778,0.7514882803641884
NonResidential,3.06,Fitness Center/Health Club/Gym,47.61674,"Fitness Center/Health Club/Gym, Swimming Pool",-122.30207,CENTRAL,1.0,36587.0,Other,45000.0,0.0,45000.0,137.66,1.0,375502.0,100.0,22.5,8435093.0,25.0,0.0,0.1246748553928214,0.29091001130633654
NonResidential,0.89,Parking,47.59544,"Other - Entertainment/Public Assembly, Parking",-122.33159,GREATER DUWAMISH,6.0,37008.0,Other,333698.0,0.0,333698.0,295.42,1.0,400536.0,97.0,42.79999924,17463744.0,17.0,0.0,0.5383689202040525,0.2478430169384068
NonResidential,0.17,Non-Refrigerated Warehouse,47.55066,Non-Refrigerated Warehouse,-122.31787,GREATER DUWAMISH,4.0,37248.0,Warehouse,72859.0,0.0,72859.0,12.43,1.0,33279.0,97.0,21.5,1357119.875,112.0,0.0,1.0724807931944849,0.03166485200874389
School,0.9,K-12 School,47.52374,K-12 School,-122.27201,SOUTHEAST,2.0,39332.0,K-12 School,138705.0,0.0,138705.0,124.77,1.0,124279.0,75.0,28.20000076,3640395.5,7.0,0.0,0.8252938451330357,0.5370026416085835
NonResidential,1.72,Other,47.5823,"Office, Other, Parking",-122.32937,GREATER DUWAMISH,3.0,40008.0,Mixed Use Property,21947.0,0.0,21947.0,37.83,1.0,128621.0,99.0,32.90000153,4228238.0,12.0,0.0,0.22931325057860982,0.1383573961541427
NonResidential,0.41,Office,47.60148,"Office, Parking",-122.33379,DOWNTOWN,6.0,40067.0,Small- and Mid-Sized Office,73102.0,0.0,73102.0,30.03,1.0,53575.0,80.66666666666667,593.5999756,31803568.0,31.0,0.0,0.13543254014769662,0.0
NonResidential,0.2,Parking,47.62256,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",-122.32092,EAST,2.0,40348.0,Mixed Use Property,81422.0,59401.0,140823.0,28.85,1.0,246342.0,100.0,29.0,7811542.5,100.0,0.0,0.32707227797838906,0.02661535797827382
NonResidential,3.09,Office,47.57918,"Data Center, Distribution Center, Office, Other",-122.32075,GREATER DUWAMISH,1.0,40447.0,Mixed Use Property,87458.0,0.0,87458.0,270.63,1.0,100419.0,100.0,27.5,2757855.5,50.0,0.0,1.4106348211499842,1.6624913814374973
NonResidential,5.91,Supermarket/Grocery Store,47.71864,"Parking, Supermarket/Grocery Store",-122.312,NORTH,1.0,41928.0,Supermarket / Grocery Store,51400.0,0.0,51400.0,303.69,1.0,45700.0,83.0,49.79999924,2277238.25,5.0,0.0,3.025229354021258,2.113871923589901
NonResidential,0.43,Office,47.64779,Office,-122.33352,LAKE UNION,1.0,42069.0,Small- and Mid-Sized Office,26263.0,0.0,26263.0,11.4,1.0,160482.0,72.0,159.1999969,42584028.0,23.0,0.0,0.038386904122832154,0.0
